Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Imitation of Life,1934,John M. Stahl,"['Romance', 'Drama']",nan,3.52,111,['USA'],English,['English'],6755,5273,1285,"['Claudette Colbert', 'Warren William', 'Rochelle Hudson', 'Ned Sparks', 'Louise Beavers', 'Fredi Washington', 'Juanita Quigley', 'Alan Hale', 'Henry Armetta', 'Wyndham Standing', 'Monya Andre', 'Alyce Ardell', 'William Austin', 'Dorothy Black', 'Edna Bowdoin', 'Tyler Brooke', 'Daisy Bufford', 'Joyce Compton', 'William B. Davidson', 'Sayre Dearing', 'Norma Drew', 'Jean Fenwick', 'Noel Francis', 'Paullyn Garner', 'Dick Gordon', 'Jesse Graves', 'Reverend Gregg', 'Sebie Hendricks', 'G.P. Huntley', 'Stuart Johnston', 'Marcia Mae Jones', 'Tiny Jones', 'Marilyn Knowlden', 'Henry Kolker', 'Lenita Lane', 'Curry Lee', 'Bessie Lyle', 'Hattie McDaniel', 'Claire McDowell', 'Harold Miller', 'Julius Molnar', 'Bert Moorhouse', 'Edmund Mortimer', 'David Newell', 'Barry Norton', 'Edgar Norton', ""Dennis O'Keefe"", 'Franklin Pangborn', 'Paul Porcasi', 'Hayes Robinson', 'Ronald R. Rondell', 'Gay Seabrook', 'Teru Shimada', 'Larry Steers', 'Madame Sul-Te-Wan', 'Ethel Sykes', 'Libby Taylor', 'Alma Tell', ""Fred 'Snowflake' Toones"", 'Martin Turner', 'Walter Walker', 'Bruce Warren', 'Hazel Washington', 'Clarence Wilson', 'Jane Withers']",['Universal Pictures'],https://letterboxd.com//film/imitation-of-life/
It Happened One Night,1934,Frank Capra,"['Comedy', 'Romance']",5,4.13,105,['USA'],English,['English'],105070,59877,32122,"['Clark Gable', 'Claudette Colbert', 'Walter Connolly', 'Roscoe Karns', 'Jameson Thomas', 'Alan Hale', 'Arthur Hoyt', 'Blanche Friderici', 'Charles C. Wilson', 'Ernie Adams', 'Jessie Arnold', 'Irving Bacon', 'William Bailey', 'William Begg', 'William A. Boardway', 'Ward Bond', 'Harry C. Bradley', 'George P. Breakston', 'Charles A. Browne', 'James Burke', 'Edmund Burns', 'Frank Capra', 'Ken Carson', 'Eddy Chandler', 'Wallis Clark', 'Ray Cooke', 'Joseph Crehan', 'Oliver Cross', 'Jack Curtis', 'Mickey Daniels', 'Eva Dennison', 'Neal Dodd', 'Oliver Eckhardt', 'Billy Engle', 'Jack Evans', 'Bess Flowers', 'Allen Fox', 'Dolores Fuller', 'Joaquin Garay', 'Dick Gordon', 'Carlton Griffin', 'Kit Guard', 'Sherry Hall', 'A.R. Haysel', 'Frank Holliday', 'Harry Holman', 'Harry Hume', 'William Irving', 'Milton Kibbee', 'Carl M. Leviness', 'Marvin Loback', 'King Lockwood', 'Rose May', 'William McCall', 'Claire McDowell', 'Kate Morgan', 'Gayle Morris', ""Patsy O'Byrne"", 'Earl Pingree', 'June Preston', 'Hal Price', 'Margaret Reid', 'Ky Robinson', 'Blanche Rose', 'Rita Ross', 'Matty Roubert', 'Marvin Schecter', 'Harry Schultz', 'Bert Scott', 'Scott Seaton', 'Harry Semels', 'S.S. Simon', 'Linda Lee Solomon', 'Bert Starkey', 'Ethel Sykes', 'Jane Talent', 'Emma Tansey', 'Harry Todd', 'Maidel Turner', 'William Wagner', 'John Wallace', 'Fred Walton', 'Dave Wengren', 'Billy West', 'Buck Woods', 'Frank Yaconelli']",['Columbia Pictures'],https://letterboxd.com//film/it-happened-one-night/
One Night of Love,1934,Victor Schertzinger,"['Music', 'Romance']",nan,2.98,84,['USA'],English,"['English', 'Italian']",658,2648,36,"['Grace Moore', 'Tullio Carminati', 'Lyle Talbot', 'Mona Barrie', 'Jessie Ralph', 'Luis Alberni', 'Andrés de Segurola', 'Rosemary Glosz', 'Nydia Westman', 'Henry Armetta', 'Reginald Barlow', 'Herman Bing', 'William Burgess', 'Frederick Burton', 'Gino Corrado', 'Jane Darwell', 'Paul Ellis', 'Wadsworth Harris', 'Sam Hayes', 'Arthur Stuart Hull', 'Olaf Hytten', 'Hans Joby', 'Edward Keane', 'Isabel La Mal', 'Marion Lessing', 'Wilfred Lucas', 'Michael Mark', 'Alphonse Martell', 'Eric Mayne', ""Spec O'Donnell"", 'Harry Schultz', 'Hans Schumm', 'Bert Sprotte', 'Frederick Vogeding', 'Leo White']",['Columbia Pictures'],https://letterboxd.com//film/one-night-of-love/
The Thin Man,1934,W.S. Van Dyke,"['Mystery', 'Comedy', 'Crime']",4.5,3.94,91,['USA'],English,['English'],39769,22618,12510,"['William Powell', 'Myrna Loy', ""Maureen O'Sullivan"", 'Nat Pendleton', 'Minna Gombell', 'Porter Hall', 'Henry Wadsworth', 'William Henry', 'Harold Huber', 'Cesar Romero', 'Natalie Moorhead', 'Edward Brophy', 'Edward Ellis', 'Cyril Thornton', 'William Augustin', 'Polly Bailey', 'Arthur Belasco', 'Brooks Benedict', 'Tui Bow', 'Raymond Brown', 'Ruth Channing', 'Jack Cheatham', 'Clay Clement', 'Nick Copeland', 'Pat Flaherty', 'Douglas Fowley', 'Christian J. Frank', 'Kenneth Gibson', 'Dick Gordon', 'Creighton Hale', 'Sherry Hall', 'Edward Hearn', 'Robert Homans', 'John Irwin', 'Thomas E. Jackson', 'Sydney Jarvis', 'Tiny Jones', 'Kenner G. Kemp', 'John Larkin', 'Walter Long', 'Fred Malatesta', 'Hans Moebus', ""William H. O'Brien"", ""Frank O'Connor"", 'Henry Otho', 'Garry Owen', 'Lee Phelps', 'Alexander Pollard', 'Albert Pollet', 'Bob Reeves', 'Bert Roach', 'Rolfe Sedan', 'Gertrude Short', 'Lee Shumway', 'Skippy', 'Pietro Sosso', 'Ben Taggart', 'Phil Tead', 'George Templeton', 'Harry Tenbrook', 'Huey White', 'Leo White', 'Charles Williams']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/the-thin-man/
Viva Villa!,1934,Jack Conway,['Western'],nan,3.17,115,['USA'],English,['English'],1010,2435,94,"['Wallace Beery', 'Leo Carrillo', 'Fay Wray', 'Donald Cook', 'Stuart Erwin', 'Henry B. Walthall', 'Joseph Schildkraut', 'Katherine DeMille', 'George E. Stone', 'Phillip Cooper', 'David Durand', 'Frank Puglia', 'Francis X. Bushman Jr.', 'Mischa Auer', 'George Irving', 'Nigel De Brulier', 'H.B. Warner', 'Gino Corrado', 'Claire Du Brey']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/viva-villa/
The White Parade,1934,Irving Cummings,['Drama'],nan,nan,80,[],English,['English'],103,1559,7,"['Loretta Young', 'John Boles', 'Dorothy Wilson', 'Muriel Kirkland', 'Astrid Allwyn', 'Frank Conroy', 'Jane Darwell', 'Sara Haden', 'Joyce Compton']",[],https://letterboxd.com//film/the-white-parade/
Alice Adams,1935,George Stevens,"['Drama', 'Romance', 'Comedy']",nan,3.32,99,['USA'],English,['English'],3739,3794,506,"['Katharine Hepburn', 'Fred MacMurray', 'Fred Stone', 'Evelyn Venable', 'Frank Albertson', 'Ann Shoemaker', 'Charley Grapewin', 'Grady Sutton', 'Hedda Hopper', 'Jonathan Hale', 'Hattie McDaniel', 'Zeffie Tilbury']",['RKO Radio Pictures'],https://letterboxd.com//film/alice-adams/
Broadway Melody of 1936,1935,Roy Del Ruth,"['Romance', 'Music']",nan,3.32,103,['USA'],English,['English'],1638,2480,255,"['Jack Benny', 'Eleanor Powell', 'Robert Taylor', 'Una Merkel', 'Sid Silvers', 'Buddy Ebsen', 'June Knight', 'Vilma Ebsen', 'Nick Long Jr.', 'Robert Wildhack', 'Paul Harvey', 'Frances Langford', 'Harry Stockwell', 'Don Wilson', 'Poppy Wilde', 'Wanda Perry']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/broadway-melody-of-1936/
Captain Blood,1935,Michael Curtiz,"['Action', 'History', 'Adventure', 'Romance']",nan,3.7,119,['USA'],English,"['English', 'French', 'Spanish']",13062,9608,2963,"['Errol Flynn', 'Olivia de Havilland', 'Lionel Atwill', 'Basil Rathbone', 'Ross Alexander', 'Guy Kibbee', 'Henry Stephenson', 'Robert Barrat', 'Hobart Cavanaugh', 'Donald Meek', 'Jessie Ralph', 'Forrester Harvey', 'Frank McGlynn Sr.', 'Holmes Herbert', 'David Torrence', 'J. Carrol Naish', 'Pedro de Cordoba', 'George Hassell', 'Harry Cording', 'Leonard Mudie', 'Ivan F. Simpson', 'Stuart Casey', 'David Cavendish', 'Mary Forbes', 'E. E. Clive', 'Colin Kenny', 'Maude Leslie', 'Gardner James', 'Vernon Steele', 'Matthew Beard', ""Yola d'Avril"", 'Halliwell Hobbes', 'Murray Kinnell', 'Chris-Pin Martin', 'James Pier Mason', 'Paul Panzer', 'Frank Puglia', 'Georges Renavent', 'Jim Thorpe']","['First National Pictures', 'Cosmopolitan Productions', 'Warner Bros. Pictures']",https://letterboxd.com//film/captain-blood/
David Copperfield,1935,George Cukor,"['Family', 'Romance', 'Adventure', 'Drama']",nan,3.41,130,['USA'],English,['English'],2701,3638,368,"['Freddie Bartholomew', 'Frank Lawton', 'Edna May Oliver', 'Jessie Ralph', 'Madge Evans', ""Maureen O'Sullivan"", 'Elizabeth Allan', 'Harry Beresford', 'Hugh Walpole', 'Basil Rathbone', 'Herbert Mundin', 'John Buckler', 'Fay Chaldecott', ""Una O'Connor"", 'Lionel Barrymore', 'Violet Kemble Cooper', 'Elsa Lanchester', 'W.C. Fields', 'Jean Cadell', 'Lennox Pawle', 'Renee Gadd', 'Roland Young', 'Lewis Stone', 'Marilyn Knowlden', 'Hugh Williams', 'Florine McKinney', 'Ivan F. Simpson', 'Mabel Colcord', 'Lionel Belmore', 'E. E. Clive', 'Arthur Treacher']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/david-copperfield-1935/
The Informer,1935,John Ford,"['Drama', 'Crime']",nan,3.69,91,['USA'],English,['English'],6780,7640,1334,"['Victor McLaglen', 'Heather Angel', 'Preston Foster', 'Margot Grahame', 'Wallace Ford', ""Una O'Connor"", 'J. M. Kerrigan', 'Joe Sawyer', 'Neil Fitzgerald', 'Donald Meek', ""D'Arcy Corrigan"", 'Leo McCabe', 'Steve Pendleton', 'Francis Ford', 'May Boley', 'Grizelda Hervey', ""Denis O'Dea"", 'Barlowe Borland', 'Eddy Chandler', 'Clyde Cook', 'Earle Foxe', 'Frank Hagney', 'Robert Homans', 'Tiny Jones', 'Cornelius Keefe', 'Frank Marlowe', 'Frank Moran', 'Pat Moriarity', 'Jack Mulhall', ""Anne O'Neal"", 'Robert Parrish', 'Bob Perry', 'Pat Somerset', 'Harry Tenbrook', 'Frank Baker']",['RKO Radio Pictures'],https://letterboxd.com//film/the-informer/
The Lives of a Bengal Lancer,1935,Henry Hathaway,"['Adventure', 'Drama', 'War']",nan,3.32,109,['USA'],English,['English'],1597,3175,201,"['Gary Cooper', 'Franchot Tone', 'Richard Cromwell', 'Guy Standing', 'C. Aubrey Smith', 'Kathleen Burke', 'Douglass Dumbrille', 'Monte Blue', 'Colin Tapley', 'Akim Tamiroff', 'J. Carrol Naish', 'Noble Johnson', 'Lumsden Hare', 'Jameson Thomas', 'Mischa Auer', 'Harry Cording', 'Sam Harris', 'Lya Lys', 'Charles Stevens']",['Paramount'],https://letterboxd.com//film/the-lives-of-a-bengal-lancer/
A Midsummer Night's Dream,1935,"William Dieterle, Max Reinhardt","['Comedy', 'Fantasy', 'Romance']",nan,3.33,143,['USA'],English,['English'],3443,4387,585,"['Ian Hunter', 'Verree Teasdale', 'Hobart Cavanaugh', 'Dick Powell', 'Ross Alexander', 'Olivia de Havilland', 'Jean Muir', 'Grant Mitchell', 'Frank McHugh', 'Dewey Robinson', 'James Cagney', 'Joe E. Brown', 'Hugh Herbert', 'Otis Harlan', 'Arthur Treacher', 'Victor Jory', 'Anita Louise', 'Nini Theilade', 'Mickey Rooney', 'Katherine Frey', 'Helen Westcott', 'Fred Sale Jr.', 'Billy Barty', 'Sheila Brown', 'George P. Breakston']",['Warner Bros. Pictures'],https://letterboxd.com//film/a-midsummer-nights-dream/
Les Misérables,1935,Richard Boleslawski,"['Drama', 'Romance', 'History']",nan,3.54,108,['USA'],English,['English'],1843,2287,289,"['Fredric March', 'Charles Laughton', 'Cedric Hardwicke', 'Rochelle Hudson', 'Florence Eldridge', 'Frances Drake', 'John Beal', 'Jessie Ralph', 'Mary Forbes', 'Florence Roberts', 'Jane Kerr', 'Ferdinand Gottschalk', 'Charles Haefeli', 'Marilyn Knowlden', 'John Bleifer', 'Eily Malyon', 'John Carradine', 'Bess Flowers', 'Robert Greig', 'Kai Schmidt']",['20th Century Pictures'],https://letterboxd.com//film/les-miserables-1935-4/
Mutiny on the Bounty,1935,Frank Lloyd,"['History', 'Adventure', 'Drama']",5,3.66,132,['USA'],English,"['English', 'Tahitian']",18802,16933,3050,"['Charles Laughton', 'Clark Gable', 'Franchot Tone', 'Herbert Mundin', 'Eddie Quillan', 'Dudley Digges', 'Donald Crisp', 'Henry Stephenson', 'Francis Lister', 'Spring Byington', 'Movita', 'Mamo Clark', 'Byron Russell', 'Percy Waram', 'David Torrence', 'John Harrington', 'Douglas Walton', 'Ian Wolfe', 'DeWitt Jennings', 'Ivan F. Simpson', 'Vernon Downing', 'Bill Bambridge', 'Marion Clayton Anderson', 'Stanley Fields', 'Wallis Clark', 'Crauford Kent', 'Pat Flaherty', 'Alec Craig', 'Charles Irwin', 'Dick Winslow', 'Robert Adair', 'Harry Allen', 'Lionel Belmore', 'Nadine Beresford', 'Julie Bescos', 'Derek Blomfield', 'James Cagney', 'Lucy Chavarria', 'Harry Cording', 'Ray Corrigan', 'Sam Wallace Driscoll', 'Charles Dunbar', 'Edgar Edwards', 'Harold Entwistle', 'Sig Frohlich', 'Mary Gordon', 'Fred Graham', 'Jon Hall', 'Winter Hall', 'Dick Haymes', 'Lilyan Irene', 'Clarke Jennings', 'Tiny Jones', 'Stubby Kruger', 'Hal Le Sueur', 'Robert Livingston', 'Doris Lloyd', 'King Mojave', 'Charles Nauu', 'David Niven', 'Vivien Oakland', 'Gil Perkins', 'John Power', 'Satini Pualoa', 'William Stack', 'Will Stanton', 'Jack Sterling', 'Lotus Thompson', 'David Thursby', 'Harry Warren', 'Eric Wilton']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/mutiny-on-the-bounty/
Naughty Marietta,1935,"W.S. Van Dyke, Robert Z. Leonard","['Drama', 'Music', 'Romance']",nan,3.2,103,['USA'],English,['English'],1024,2570,132,"['Jeanette MacDonald', 'Nelson Eddy', 'Frank Morgan', 'Elsa Lanchester', 'Douglass Dumbrille', 'Joseph Cawthorn', 'Cecilia Parker', 'Walter Kingsford', 'Greta Meyer', 'Akim Tamiroff', 'Harold Huber', 'Edward Brophy', 'Jane Barnes', 'Arthur Belasco', 'Margaret Bloodgood', 'Ed Brady', 'Ralph Brooks', 'Georgia Caine', 'Olive Carey', 'Adriana Caselotti', 'Jean Chatburn', 'Edmund Cobb', 'Cora Sue Collins', 'Harry Cording', 'William Desmond', 'Billy Dooley', 'Mary Doran', 'Tex Driscoll', 'Charles Dunbar', 'Minta Durfee', 'Margo Early', 'Zari Elmassian', 'Kay English', 'Patricia Farley', 'Vessie Farrell', 'Pat Flaherty', 'Mary Foy', 'Dorothy Granger', 'Lawrence Grant', 'Robert Graves', 'Roger Gray', 'Kit Guard', 'Frank Hagney', 'Ben Hall', 'Edward Hearn', 'Richard Hemingway', 'Olin Howland', 'Delos Jewkes', 'Edward Keane', 'Crauford Kent', 'Walter Long', 'Mary Loos', 'Wilfred Lucas', 'Robert McKenzie', 'Jane Mercer', 'Louis Mercier', 'James C. Morton', 'Jack Mower', 'Edward Norris', 'Linda Parker', 'Peter Potter', 'Richard Powell', 'Beatrice Roberts', 'Constantine Romanoff', 'Henry Roquemore', 'Helen Shipman', 'Harry Tenbrook', 'Harry Tyler', 'Guy Usher', 'Judith Vosselli']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/naughty-marietta/
Ruggles of Red Gap,1935,Leo McCarey,['Comedy'],nan,3.86,90,['USA'],English,['English'],4452,5861,1113,"['Charles Laughton', 'Mary Boland', 'Charles Ruggles', 'Zasu Pitts', 'Roland Young', 'Leila Hyams', 'Maude Eburne', 'Lucien Littlefield', 'Leota Lorraine', 'James Burke', 'Dell Henderson', 'Clarence Wilson', 'Augusta Anderson', 'Alyce Ardell', 'Brenda Fowler', 'Willie Fung', 'Victor Potel', 'Robert Milasch', 'Sarah Edwards']",['Paramount'],https://letterboxd.com//film/ruggles-of-red-gap/
Top Hat,1935,Mark Sandrich,"['Comedy', 'Romance', 'Music']",nan,3.81,101,['USA'],English,"['English', 'Italian']",33562,21088,8266,"['Fred Astaire', 'Ginger Rogers', 'Edward Everett Horton', 'Erik Rhodes', 'Eric Blore', 'Helen Broderick', 'Lucille Ball', 'Gino Corrado', 'Leonard Mudie', ""Dennis O'Keefe"", 'Nick Thompson', 'Tom Ricketts', 'Robert Adair', 'William A. Boardway', 'Tex Brodus', 'Phyllis Coghlan', 'Lorinne Crawford', 'Oliver Cross', 'Jay Eaton', 'Jack Ellison', 'George Ford', 'Jack Geiger', 'Charlie Hall', 'Peter Hobbes', 'Frank Mills', 'George Nardelli', 'Edgar Norton', 'Paul Power', 'Rita Rozelle', 'Scott Seaton', 'Genaro Spagnoli', 'Mary Stewart', 'Anya Taranda']",['RKO Radio Pictures'],https://letterboxd.com//film/top-hat/
Anthony Adverse,1936,Mervyn LeRoy,"['Adventure', 'Drama', 'Romance', 'History']",nan,2.99,141,['USA'],English,"['English', 'Italian']",1186,2972,81,"['Fredric March', 'Olivia de Havilland', 'Donald Woods', 'Anita Louise', 'Edmund Gwenn', 'Claude Rains', 'Louis Hayward', 'Gale Sondergaard', 'Steffi Duna', 'Billy Mauch', 'Akim Tamiroff', 'Ralph Morgan', ""Henry O'Neill"", 'Pedro de Cordoba', 'George E. Stone', 'Luis Alberni', 'Fritz Leiber', 'Joseph Crehan', 'Rafaela Ottiano', 'Bess Flowers', 'Joan Woodbury', 'Eily Malyon', 'Leonard Mudie', 'Marilyn Knowlden', 'J. Carrol Naish', 'Scotty Beckett', 'Clara Blandick', 'Addison Richards', 'Grace Stafford', 'Frank Reicher', 'William Ricciardi', 'Rollo Lloyd', 'Mathilde Comont', 'Paul Sotoff']",['Warner Bros. Pictures'],https://letterboxd.com//film/anthony-adverse/
Dodsworth,1936,William Wyler,"['Drama', 'Romance']",nan,3.8,101,['USA'],English,"['English', 'German', 'French', 'Italian']",7762,9171,1689,"['Walter Huston', 'Ruth Chatterton', 'Paul Lukas', 'Mary Astor', 'David Niven', 'Gregory Gaye', 'Maria Ouspenskaya', 'Odette Myrtil', 'Spring Byington', 'Harlan Briggs', 'Kathryn Marlowe', 'John Payne', 'Bobby Barber', 'Wilson Benge', 'Ted Billings', 'Eugene Borden', 'Horace B. Carpenter', 'Gino Corrado', 'Jean De Briac', 'Helen Dickson', 'Jack George', 'Fred Malatesta', 'Beatrice Maude', 'Louis Mercier', 'Inez Palange', 'John Picorri', 'Pat Somerset', 'William Wyler', 'Sam Harris', 'John Barclay', 'Steve Carruthers', 'Bess Flowers', 'J.C. Fowler', 'Herschel Graham', 'Loretta Russell', 'Alphonse Martell', 'Edmund Mortimer', 'Harold Miller', 'George Nardelli', 'Dale Van Sickel']","['Samuel Goldwyn Productions', 'United Artists']",https://letterboxd.com//film/dodsworth/
The Great Ziegfeld,1936,Robert Z. Leonard,"['Music', 'Drama', 'Romance']",3,2.97,185,['USA'],English,['English'],7634,10315,719,"['William Powell', 'Myrna Loy', 'Luise Rainer', 'Frank Morgan', 'Fanny Brice', 'Virginia Bruce', 'Reginald Owen', 'Ray Bolger', 'Ernest Cossart', 'Joseph Cawthorn', 'Nat Pendleton', 'Dennis Morgan', 'Marcelle Corday', 'Robert Greig', 'Harriet Hoctor', 'Jean Chatburn', 'Paul Irving', 'Herman Bing', 'Charles Judels', 'Raymond Walburn', 'A.A. Trimble', 'Buddy Doyle', 'Wallis Clark', 'Wanda Perry', 'William Demarest', 'Ann Gillis', 'Selmer Jackson', 'John Larkin', 'Barry Norton', 'Charles Trowbridge']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/the-great-ziegfeld/
Libeled Lady,1936,Jack Conway,"['Romance', 'Comedy']",nan,3.75,98,['USA'],English,['English'],8272,5464,2297,"['Jean Harlow', 'William Powell', 'Myrna Loy', 'Spencer Tracy', 'Walter Connolly', 'Charley Grapewin', 'Cora Witherspoon', 'E. E. Clive', 'Bunny Beatty', 'Otto Yamaoka', 'Charles Trowbridge', 'Spencer Charters', 'George Chandler', 'William Benedict', 'Hal K. Dawson', 'William Newell', 'Hattie McDaniel', 'George Davis', 'Barry Downing', 'Tommy Bond', 'Buster Phelps', 'Bobby Watson', 'Bobs Watson', 'Norman Ainsley', 'Harry Allen', 'Harry C. Bradley', 'Ralph Brooks', 'Jay Eaton', 'Charles Croker-King', 'Fred Graham', 'Sherry Hall', 'Howard Hickman', 'Olaf Hytten', 'Eric Lonsdale', 'Charles Irwin', 'Selmer Jackson', 'Charles King', 'Jack Mulhall', 'Richard Tucker', ""Dennis O'Keefe"", 'Harry Lash', 'Wally Maher', 'Franklin Parker', 'Pat Somerset', 'Gwen Lee', 'James T. Mack', 'Tom Mahoney', 'Myra Marsh', 'Alphonse Martell', 'Eric Wilton', 'Buddy Messinger', 'Greta Meyer', 'Inez Palange', 'Barnett Parker', 'Thomas Pogue', 'Jed Prouty', 'Bodil Rosing', 'Eddie Shubert', 'William Stack', 'Edwin Stanley', 'Libby Taylor', 'Edward Thomas', 'Nick Thompson', 'Pat West', 'Duke York', 'Robert Adair', 'George Golden', 'Julia Griffith', 'Shep Houghton', 'Edmund Mortimer', ""Broderick O'Farrell"", 'Loretta Russell']",['Metro-Goldwyn-Mayer'],https://letterboxd.com//film/libeled-lady/
Mr. Deeds Goes to Town,1936,Frank Capra,"['Comedy', 'Romance', 'Drama']",nan,3.83,115,['USA'],English,['English'],18477,13396,4087,"['Gary Cooper', 'Jean Arthur', 'George Bancroft', 'Lionel Stander', 'Douglass Dumbrille', 'Raymond Walburn', 'H.B. Warner', 'Ruth Donnelly', 'Walter Catlett', 'John Wray', 'Stanley Andrews', 'Irving Bacon', 'Hank Bell', 'Billy Bevan', 'Spencer Charters', 'Dora Clement', 'Gino Corrado', 'George Cooper', 'Cecil Cunningham', 'Emma Dunn', 'Mary Lou Dix', 'Ann Doran', 'Muriel Evans', 'Bess Flowers', 'Charles K. French', 'Edward Gargan', ""George 'Gabby' Hayes"", 'Arthur Hoyt', 'Paul Hurst', 'Edward Keane', 'Charles Lane', 'Edward LeSaint', 'Warren Hymer', 'Edwin Maxwell', 'Lafe McKee', 'Frank McLure', 'George Meeker', 'Mayo Methot', 'James Millican', 'Bert Moorhouse', 'Jack Mower', 'Louis Natheaux', ""Dennis O'Keefe"", 'Bud Osborne', 'Franklin Pangborn', 'Barnett Parker', 'William Phillips', 'Paul Porcasi', 'Christian Rub', 'Hal Price', 'Charles C. Wilson', 'Steve Clark', 'Pierre Watkin', 'Gustav von Seyffertitz', 'Jameson Thomas', 'John Tyrrell', 'Frank Austin', 'John W. Austin', 'Louise Bates', 'Bobbie Beal', 'Georgie Billings', 'John Binns', 'Wyrley Birch', 'Beatrice Blinn', 'Katherine Block', 'Sammy Blum', 'Joe Bordeaux', 'Harry C. Bradley', 'Charles Brinley', 'Hal Budlong', 'Vera Burnett', 'Fred Cady', 'Mary Jane Carey', 'James Carlisle', 'Jack Cheatham', 'Jack Rube Clifford', 'James Conaty', 'Charles Conrad', 'Georgie Cooper', 'Thomas A. Curran', 'Beatrice Curtis', 'Boyd Davis', 'Helen Dickson', 'Rita Donlin', 'Walter Downing', 'Tex Driscoll', 'Adabelle Driver', 'Paul Everton', 'Florence Dudley', 'Bobby Dunn', 'Peter Duray', 'Janet Eastman', 'Oliver Eckhardt', 'Jay Eaton', 'Carlton Griffin', 'Adolph Faylauer', 'Robert Ellsworth', 'Juanita Fletcher', 'Octavio Giraud', 'Jack Hatfield', 'Chuck Hamilton', 'Sherry Hall', 'Frank Hammond', 'Sam Harris', 'Beth Hartman', 'Ralph McCullough', 'Althea Henley', 'Al Herman', 'Harry Holden', 'Charles Herzinger', 'Lew Hicks', 'Fay Holderness', 'Frank Holliday', 'Gladden James', 'Eddie Kane', 'William Irving', 'Arthur Stuart Hull', 'Alphonse Martell', 'Frederick Lee', 'Stella LeSaint', 'James B. Leong', 'Mike Lally', 'Lillian Lawrence', 'Ann Kunde', 'Margarete Matzenauer', 'Margaret McWade', 'Robert Milasch', 'Harold Miller', 'Patricia Monroe', 'Gene Morgan', 'Edwin Mordant', 'Jack Montgomery', 'Edmund Mortimer', 'John T. Murray', 'Henry Norton', ""Frank O'Connor"", ""Vessey O'Davoren"", ""Broderick O'Farrell"", 'Peggy Page', 'Ethel Palmer', 'George Pauncefort', 'Gertrude Pedlar', 'John Picorri', 'Richard Powell', 'Arthur Rankin', 'Ky Robinson', 'Frederick Roland', 'Adrian Rosley', 'Lillian Ross', 'Anne Schaefer', 'Margaret Seddon', 'Harvey Shepherd', 'Antrim Short', 'Lee Shumway', 'S.S. Simon', 'Kay Smith', 'Pat Somerset', 'Harry Stafford', 'Larry Steers', 'Bert Stevens', 'Brick Sullivan', 'Charles Sullivan', 'Peggy Terry', 'Dale Van Sickel', 'Ellinor Vanderveer', 'Bess Wade', 'Pauline Wagner', 'Larry Wheat', 'Lee Willard', 'Jack Wise', 'Florence Wix']",['Columbia Pictures'],https://letterboxd.com//film/mr-deeds-goes-to-town/
